k,inertia,sil,seed
86,9278.921039611465,0.15224451755348586,42
87,9251.4665482,0.1513188818738613,42
88,9240.371252832952,0.14820948769318315,42
89,9179.23435212706,0.1486809757684822,42
90,9112.939593243676,0.14826725695763615,42
91,9127.141807239688,0.15071245208169057,42
92,9048.173945132141,0.15029130436453333,42
93,9011.670989369402,0.14661763963982402,42
94,8957.05821251399,0.1492539836477742,42
95,8926.379355265015,0.14678873908201034,42
96,8887.263710246178,0.15068410647113015,42
97,8864.00401303424,0.14956320404135157,42
98,8825.372620797021,0.14562965088059976,42
99,8778.534379669152,0.14754769537629636,42
100,8747.554631971108,0.15157993358970037,42
20,16592.766913306637,0.1759400555295736,69
21,16283.26309259165,0.17995501960842264,69
22,15949.633436449813,0.17407883515957037,69
23,15732.63877211207,0.17084829103413135,69
24,15462.71723614624,0.1728618280279239,69
25,15175.553906776338,0.17754919886403944,69
26,14937.721412092631,0.17357687272307787,69
27,14734.126750472102,0.1732870656867366,69
28,14550.842913735247,0.17293588512903627,69
29,14315.14431842311,0.17776430094574264,69
30,14122.226753384257,0.17776866144051545,69
31,13973.631871042802,0.1738826170518179,69
32,13780.402895830295,0.17283339413062945,69
33,13615.554513686526,0.16775996742112942,69
34,13451.60291410427,0.17092363821911427,69
35,13298.702500521966,0.1760627218898452,69
36,13141.792026914412,0.1704726452583494,69
37,12990.9275436011,0.16745941348125387,69
38,12861.236421124135,0.17270956237836627,69
39,12767.610127087035,0.16510667081860161,69
40,12580.474147119487,0.17131378766995967,69
41,12470.088081876545,0.16706766123495415,69
42,12352.868779229424,0.17227758899735837,69
43,12216.791702244695,0.164715252664388,69
44,12116.544975545261,0.1645769473134599,69
45,12026.5310042196,0.16098192068403133,69
46,11922.319292521492,0.15835761279990881,69
47,11788.952176852921,0.15770406967438758,69
48,11749.710366216957,0.16424895451237329,69
49,11625.061066242057,0.16245860343800517,69
50,11500.476256403112,0.1704871754278332,69
51,11459.544171446561,0.15912904428698416,69
52,11350.954577598237,0.16506546473818706,69
53,11331.455154622905,0.15242360881389785,69
54,11198.502778878985,0.1587988177721764,69
55,11071.364405763623,0.1576944631759713,69
56,11027.128064295839,0.1513839501113516,69
57,10992.804865221295,0.1531008373161218,69
58,10873.098401763653,0.15666404740932138,69
59,10821.19585678575,0.1543444702605383,69
60,10725.38209018318,0.1612168707961555,69
61,10638.757733458122,0.1537857420694932,69
62,10606.413997419466,0.15224352453323348,69
63,10538.835284425391,0.15846723931201626,69
64,10479.802833563073,0.1533529641383735,69
65,10341.75538948111,0.15533969884498727,69
66,10349.129907946894,0.15338147979537328,69
67,10272.491052529229,0.15514826221369718,69
68,10227.41510578771,0.15617907725450625,69
69,10154.359218795396,0.14758901241309857,69
70,10106.47143972538,0.152225435126247,69
71,10016.820399636521,0.15232309031571462,69
72,9946.544173015918,0.15287511134070209,69
73,9922.983744256955,0.1518990210480421,69
74,9848.342957228604,0.15316927031456828,69
75,9811.10816144083,0.1500836871478643,69
76,9781.83648768127,0.14725100124501805,69
77,9742.032495036907,0.1525146632399998,69
78,9623.666530239188,0.15154007998847627,69
79,9609.562124973865,0.15103578761959027,69
80,9545.641866425713,0.15379067835073346,69
81,9504.466025457867,0.15319112530190268,69
82,9481.495197511005,0.1545470096109416,69
83,9400.196649917469,0.14923729338101982,69
84,9375.075476696975,0.14612830839988022,69
85,9329.407259385805,0.15710241967435692,69
86,9301.206495915898,0.14831127408356623,69
87,9277.000342838885,0.15121621975896163,69
88,9196.95122071858,0.14991769914498268,69
89,9176.711932227268,0.14963895234549585,69
90,9110.612465967439,0.14690552759280487,69
91,9090.239635617767,0.15008527378680375,69
92,9014.160861832595,0.15241721362550695,69
93,8999.671488221147,0.14994659727735632,69
94,8992.505160760944,0.1482759416621428,69
95,8928.521300165958,0.14972960382208594,69
96,8901.835791978381,0.14736257450761373,69
97,8845.938221098895,0.15114686737112898,69
98,8819.695858689196,0.15145053571433628,69
99,8761.668100833866,0.15007011655565292,69
100,8768.826171739374,0.146586900957683,69
