k,inertia,sil,seed
87,194.36131126568955,0.20348566778750604,5678
88,192.95918877539532,0.2064081080845038,5678
89,191.06250333944777,0.2072761984061991,5678
90,190.21415484054629,0.2034659626479524,5678
91,189.18524435982204,0.20196252259509792,5678
92,188.68444898109257,0.19590092132213657,5678
93,186.69966946952746,0.2058868437171954,5678
94,186.4997191430801,0.2033487627928566,5678
95,185.35793916641396,0.20454081488801512,5678
96,184.4214849293696,0.20450379340557276,5678
97,183.24177651476586,0.20438729025211397,5678
98,182.13323364143287,0.20446027688392998,5678
99,181.45442658842694,0.20112529507461074,5678
100,179.8125085134828,0.2044291360056549,5678
20,418.741307654185,0.2997106367709107,1234
21,408.55654750902954,0.2902236056843344,1234
22,397.4316932045912,0.2956429822821428,1234
23,386.1334030489195,0.28889896754347016,1234
24,376.08757405966924,0.2827147020234115,1234
25,369.9358622724702,0.2835072017066112,1234
26,359.76263417847406,0.27969015745658937,1234
27,354.42941189556865,0.2722773148357626,1234
28,346.0789028601315,0.2799148324808432,1234
29,341.90432027706953,0.2630923191030404,1234
30,335.50799419563293,0.26002297606831964,1234
31,329.62492510231965,0.2762975635402585,1234
32,325.49895745994377,0.23788275634467576,1234
33,320.2077706185685,0.2608089541167275,1234
34,315.6262449196779,0.23985833743307894,1234
35,311.00227551899184,0.24052545809677947,1234
36,306.69841101070074,0.22965444260626638,1234
37,302.36085219801697,0.25845863307710065,1234
38,298.94266422273324,0.2384866440868632,1234
39,293.72744096696675,0.23130660180372356,1234
40,291.2933806030091,0.22243356818350593,1234
41,286.5704224962417,0.2340762361279927,1234
42,284.52480742299457,0.24763342304929106,1234
43,279.8819902466668,0.22396654033977542,1234
44,277.9462984655981,0.21987716976660773,1234
45,273.6433910394333,0.22357293897550531,1234
46,269.5915615708253,0.22296899993608357,1234
47,266.5227279438879,0.227077337978653,1234
48,264.5573363827799,0.22512758935234883,1234
49,261.44545044093377,0.22293567701983485,1234
50,259.2148076503278,0.22200819059926818,1234
51,256.94579909124525,0.21947455713080874,1234
52,254.26584490025843,0.2160753600329614,1234
53,251.24688075298624,0.2125655086426022,1234
54,248.7733550084725,0.21581711143495305,1234
55,246.7921956269536,0.2193948562229697,1234
56,243.741440003636,0.21532042014398087,1234
57,242.1718194328779,0.21479841936315824,1234
58,239.01401086391803,0.2105667000043189,1234
59,237.24265653050466,0.2169510709362397,1234
60,235.56315337360041,0.21143519576956016,1234
61,232.88797340222794,0.21216053633672546,1234
62,230.79533622207833,0.21141422129030854,1234
63,229.4905704035044,0.2181546463721374,1234
64,227.7665240044938,0.2107065028114081,1234
65,226.1516656723339,0.2107819547949605,1234
66,224.12807770948422,0.21139964161843758,1234
67,221.9505234744064,0.21225697993687884,1234
68,220.879287543871,0.2120178181491133,1234
69,219.7323697962228,0.2089520399926261,1234
70,217.00324341280935,0.20926569101722237,1234
71,216.3647909912609,0.21322489176614845,1234
72,212.68713888303384,0.20217042421924092,1234
73,213.94637888255264,0.204957575402218,1234
74,210.24130689191819,0.20564007451714095,1234
75,209.18776889959807,0.20698529178623515,1234
76,208.7071366236569,0.21332880010225666,1234
77,206.19475110601593,0.2041993844468911,1234
78,206.10606575599564,0.20895742767343065,1234
79,203.6039062031616,0.21025764370273753,1234
80,202.53016782908713,0.20712371286657405,1234
81,201.40107801161986,0.20355503346781742,1234
82,200.19451775000522,0.2013975769416262,1234
83,198.91128139257887,0.20227046586740935,1234
84,197.19793552066417,0.20615296595589744,1234
85,196.63919229468354,0.19838275473289804,1234
86,194.8230498221833,0.20681489923989632,1234
87,194.3019897540333,0.20416958934205418,1234
88,192.7550108509149,0.2084317747385465,1234
89,192.20342057341958,0.20239391522828948,1234
90,191.09768106187448,0.2063711520354234,1234
91,188.9752835830119,0.205349721149798,1234
92,188.08656183106237,0.20242089311938946,1234
93,187.1418552739774,0.20354550574438143,1234
94,186.6512819313193,0.20592527698720778,1234
95,185.49502219380275,0.2029807926992514,1234
96,184.46007580946372,0.20374072378812588,1234
97,183.46851593019557,0.20365345224176976,1234
98,181.94267569513815,0.20305270833418315,1234
99,181.49412452915485,0.20265559988664145,1234
100,180.233157098336,0.19935398372778065,1234
20,418.77048633378416,0.29697412659472716,121234
